databaseId	name	imageUrl	cardBack	type	gold	set	number	rarity	text	lore	strength	strengthModifier	loadGroupId
04Chameleon_c50	Spectral Shift	wyvern/04chameleon/Wyvern-04Chameleon-SpectralShift.jpg	default	Battle Action	0	04Chameleon	50	Common-2	Exchange one of your Dragons in this battle with the top card of your Dragon Lair Draw Pile.  If you draw a Terrain, discard it and draw again.  If it is a Dragon you must pay for it normally.				playerNTreasureHorde
04Chameleon_c51	Flag of Truce	wyvern/04chameleon/Wyvern-04Chameleon-FlagOfTruce.jpg	default	Battle Action	0	04Chameleon	51	Common-3	Pay two gold pieces to your opponent; all of your Dragons survive this battle.				playerNTreasureHorde
04Chameleon_c52	Deep Freeze	wyvern/04chameleon/Wyvern-04Chameleon-DeepFreeze.jpg	default	Battle Action	3	04Chameleon	52	Uncommon-3	At the end of the battle, the winning Dragon's base strength becomes zero (and remains zero) as long as Deep Freeze is on it.  Dragon's owner may discard three cards from their hand (as an Action) to remove Deep Freeze.				playerNTreasureHorde
04Chameleon_c53	Royal Archers	wyvern/04chameleon/Wyvern-04Chameleon-RoyalArchers.jpg	default	Battle Action	1	04Chameleon	53	Common-3	STRENGTH MODIFIER: +2 Playable only by the defending player, not on a flying or subterranean Dragon.  If target Dragon survives this battle, put a +1 or -1 strength counter on any face up Dragon.			+2	playerNTreasureHorde
04Chameleon_c54	Possession From Beyond	wyvern/04chameleon/Wyvern-04Chameleon-PossessionFromBeyond.jpg	default	Battle Action	1	04Chameleon	54	Common-2	Add the base strength of any Dragon that is the top card of any Dragon Lair Discard Pile to your side in this battle.  The possessed Dragon's base strength becomes zero for the rest of this battle.				playerNTreasureHorde
04Chameleon_c55	Nibelungs	wyvern/04chameleon/Wyvern-04Chameleon-Nibelungs.jpg	default	Battle Action	1	04Chameleon	55	Common-3	STRENGTH MODIFIER: +1 The player that wins this battle may draw two additional cards in his or her next Draw Phase.  The Nibelungs counts as a Dwarven Army.			+1	playerNTreasureHorde
04Chameleon_c56	Tower of Babel	wyvern/04chameleon/Wyvern-04Chameleon-TowerOfBabel.jpg	default	Battle Action	0	04Chameleon	56	Common-3	Each Dragon helping in this battle counts as a -2 strength modifier for its side, instead of adding its strength to the battle.				playerNTreasureHorde
04Chameleon_c57	Dwarven Legion	wyvern/04chameleon/Wyvern-04Chameleon-DwarvenLegion.jpg	default	Battle Action	3	04Chameleon	57	Uncommon-3	STRENGTH MODIFIER: +2 The player that wins this battle gains gold each to the strength difference between the two sides at the end of the battle.  Dwarven Legion counts as a Dwarven Army.			+2	playerNTreasureHorde
04Chameleon_c58	Thor's Hammer	wyvern/04chameleon/Wyvern-04Chameleon-ThorsHammer.jpg	default	Battle Action	2	04Chameleon	58	Common-2	Target Dragon's Base Strength is doubled for the rest of this battle.  No more than one Thor's Hammer may be played on each Dragon.				playerNTreasureHorde
04Chameleon_c59	Last Will and Testament	wyvern/04chameleon/Wyvern-04Chameleon-LastWillAndTestament.jpg	default	Battle Action	2	04Chameleon	59	Common-3	If target Dragon is killed in this battle its owner gains gold equal to the target Dragon's base strength plus gold symbols.				playerNTreasureHorde
04Chameleon_c60	Lucky Strike	wyvern/04chameleon/Wyvern-04Chameleon-LuckyStrike.jpg	default	Battle Action	0	04Chameleon	60	Common-3	Whoever is behind in this battle when Lucky Strike is played gains one gold piece from the Gold Mine.				playerNTreasureHorde
04Chameleon_c61	Sorcerer	wyvern/04chameleon/Wyvern-04Chameleon-Sorcerer.jpg	default	Reaction	2	04Chameleon	61	Uncommon-1	The Sorcerer duplicates any Action or Reaction card just played by your opponent.  The Sorcerer is also playable as a Battle Reaction to duplicate any Battle Action just played by your opponent.				playerNTreasureHorde
04Chameleon_c62	Field of Gold	wyvern/04chameleon/Wyvern-04Chameleon-FieldOfGold.jpg	default	Terrain	4	04Chameleon	62	Common-3	STRENGTH MODIFIER: +1			+1	playerNTreasureHorde
04Chameleon_c63	Arctic Winds	wyvern/04chameleon/Wyvern-04Chameleon-ArcticWinds.jpg	default	Terrain	2	04Chameleon	63	Common-2	Dragon with Arctic Winds on it may not move during its owner's Movement Phase.				playerNTreasureHorde
04Chameleon_c64	Poison Forest	wyvern/04chameleon/Wyvern-04Chameleon-PoisonForest.jpg	default	Terrain	0	04Chameleon	64	Common-3	STRENGTH MODIFIER: -3			-3	playerNTreasureHorde
04Chameleon_c65	Swamp of Lernea	wyvern/04chameleon/Wyvern-04Chameleon-SwampOfLernea.jpg	default	Terrain	1	04Chameleon	65	Common-2	A Dragon in the Swamp of Lernea may be killed by any Dragon Slayer, regardless of what the Dragon Slayer card says.				playerNTreasureHorde
04Chameleon_c66	Overgrown Monument	wyvern/04chameleon/Wyvern-04Chameleon-OvergrownMonument.jpg	default	Terrain	0	04Chameleon	66	Uncommon-3	Draw a card from your Treasure Horde if Overgrown Monument applies to the Dragon that discovers it.  Counts as both Ruins and Vines for Native Terrain Dragons.				playerNTreasureHorde
04Chameleon_c67	Waterfall	wyvern/04chameleon/Wyvern-04Chameleon-Waterfall.jpg	default	Terrain	0	04Chameleon	67	Uncommon-3	STRENGTH MODIFIER: -1 Counts as both a Stream and a Mountain for Native Terrain Dragons.			-1	playerNTreasureHorde
04Chameleon_c68	Oasis	wyvern/04chameleon/Wyvern-04Chameleon-Oasis.jpg	default	Terrain	1	04Chameleon	68	Uncommon-3	Counts as both a Desert and a Lake for Native Terrain Dragons.				playerNTreasureHorde
04Chameleon_c69	Delta	wyvern/04chameleon/Wyvern-04Chameleon-Delta.jpg	default	Terrain	0	04Chameleon	69	Uncommon-3	If Delta applies to the Dragon that discovers it the Dragon's owner must discard a card at random from their hand.  Counts as both a River and an Ocean for Native Terrain Dragons.				playerNTreasureHorde
04Chameleon_c70	Chaparral	wyvern/04chameleon/Wyvern-04Chameleon-Chaparral.jpg	default	Terrain	0	04Chameleon	70	Uncommon-1	STRENGTH MODIFIER: -1 Chameleon Reaction: Pay three gold pieces to change Chaparral to a Strength 0 Dragon for the rest of the game.  While attacking, Chaparral has an Assigned Strength equal to the number of Terrain cards in your Discard Pile.			-1	playerNTreasureHorde
04Chameleon_c71	Bracken	wyvern/04chameleon/Wyvern-04Chameleon-Bracken.jpg	default	Terrain	0	04Chameleon	71	Uncommon-3	STRENGTH MODIFIER: -1 Chameleon Reaction: Pay one gold piece to change Bracken to a Strength 0 Subterranean Scout for the rest of the game.			-1	playerNTreasureHorde
04Chameleon_c72	Shoal	wyvern/04chameleon/Wyvern-04Chameleon-Shoal.jpg	default	Terrain	0	04Chameleon	72	Uncommon-3	STRENGTH MODIFIER: -1 Chameleon Reaction: Pay five gold pieces to change Shoal to a Strength 4 Subterranean Dragon for the rest of the game.			-1	playerNTreasureHorde
04Chameleon_c73	Grotto	wyvern/04chameleon/Wyvern-04Chameleon-Grotto.jpg	default	Terrain	0	04Chameleon	73	Uncommon-3	STRENGTH MODIFIER: -1 Chameleon Reaction: Pay four gold pieces to change Grotto to a Strength 3 Subterranean Dragon for the rest of the game.			-1	playerNTreasureHorde
04Chameleon_c74	Crag	wyvern/04chameleon/Wyvern-04Chameleon-Crag.jpg	default	Terrain	0	04Chameleon	74	Uncommon-3	STRENGTH MODIFIER: -1 Chameleon Reaction: Pay three gold pieces to change Crag to a Strength 2 Subterranean Dragon for the rest of the game.			-1	playerNTreasureHorde
04Chameleon_c75	Nebula	wyvern/04chameleon/Wyvern-04Chameleon-Nebula.jpg	default	Terrain	0	04Chameleon	75	Uncommon-3	STRENGTH MODIFIER: -1 Chameleon Reaction: Pay two gold pieces to change Nebula to a Strength 1 Flying Dragon for the rest of the game.			-1	playerNTreasureHorde
04Chameleon_c76	Gold Market	wyvern/04chameleon/Wyvern-04Chameleon-GoldMarket.jpg	default	Treasure	0	04Chameleon	76	Common-3	When you play the Gold Market, put two of your gold pieces on it.  In each of your Draw Phase place one gold piece from the Gold Mine on it.  Action: Discard Gold Market and put all t he gold on it into your gold pile.				playerNTreasureHorde
04Chameleon_c77	Gold Vault	wyvern/04chameleon/Wyvern-04Chameleon-GoldVault.jpg	default	Treasure	0	04Chameleon	77	Common-2	Action: Transfer any number of gold pieces between your Gold Pile and the Gold Vault.  Gold in the Vault may not be spent for any reason and may not be lost or stolen.  If the Vault changes owners or leaves play, all gold in the Vault goes with it.				playerNTreasureHorde
04Chameleon_c78	Master Ring	wyvern/04chameleon/Wyvern-04Chameleon-MasterRing.jpg	default	Treasure	1	04Chameleon	78	Uncommon-2	If the Master Ring is in the same row with a Dwarven Gold Mine, the Dwarven Gold Mine now provides unlimited Treasure positions in its row.  If Master Ring is removed or stolen all excess Treasures are discarded.				playerNTreasureHorde
04Chameleon_c79	Ring of Power	wyvern/04chameleon/Wyvern-04Chameleon-RingOfPower.jpg	default	Treasure	2	04Chameleon	79	Uncommon-1	All of your Dwarven Army Battle Actions gain +1 Strength and can't be cancelled or countered.	The ring Draupnir, crafted by the Nibelungs, was worn by Odin.			playerNTreasureHorde
04Chameleon_c80	Ring of Destiny	wyvern/04chameleon/Wyvern-04Chameleon-RingOfDestiny.jpg	default	Treasure	2	04Chameleon	80	Uncommon-2	Action: In opponent's first Action Phase, you decide which opposing face up Dragon attacks and which of your cards will be attacked.  Opponent then places Ring of Destiny in one of their Treasure positions.  Discard Ring after its second use.				playerNTreasureHorde
04Chameleon_c81	Heavyweight Alliance	wyvern/04chameleon/Wyvern-04Chameleon-HeavyweightAlliance.jpg	default	Treasure	2	04Chameleon	81	Common-2	Battle Action: All of your Dragons of four or more base strength may Help each other.				playerNTreasureHorde
04Chameleon_c82	Rebate	wyvern/04chameleon/Wyvern-04Chameleon-Rebate.jpg	default	Treasure	1	04Chameleon	82	Common-3	Whenever any card played is countered, the gold paid to play it is refunded.				playerNTreasureHorde
04Chameleon_c83	Precious Gems	wyvern/04chameleon/Wyvern-04Chameleon-PreciousGems.jpg	default	Treasure	3	04Chameleon	83	Common-2	Each Dragon in this row gains +2 strength while defending (including against Dragon Slayers).				playerNTreasureHorde
04Chameleon_c84	Cracked Cauldron	wyvern/04chameleon/Wyvern-04Chameleon-CrackedCauldron.jpg	default	Treasure	1	04Chameleon	84	Common-3	Action: Turn one Dragon in this row face up (paying for it, if required).  This Action may be used once on each of your turns.				playerNTreasureHorde
04Chameleon_c85	Enchanted Mirror	wyvern/04chameleon/Wyvern-04Chameleon-EnchantedMirror.jpg	default	Treasure	1	04Chameleon	85	Common-2	If your opponent plays a card that allows them to get a card back from a discard pile, or allows them to draw additional cards from their Treasure Horde, you may perform the same action for free.  This does not include cards that affect all players.				playerNTreasureHorde
04Chameleon_c86	Spoils of War	wyvern/04chameleon/Wyvern-04Chameleon-SpoilsOfWar.jpg	default	Treasure	1	04Chameleon	86	Common-3	Each time an opponent loses a Battle position, draw one card from your Treasure Horde Draw Pile.				playerNTreasureHorde
04Chameleon_c87	Serpent Lance	wyvern/04chameleon/Wyvern-04Chameleon-SerpentLance.jpg	default	Treasure	2	04Chameleon	87	Uncommon-3	Action: Place a -1 strength counter on any face up Dragon, then flip a Wyvern Gold Coin.  Heads: Place another -1 counter on the target Dragon.  Tails: Discard Serpent Lance.  You may continue flipping until tails results.				playerNTreasureHorde
04Chameleon_c88	Runic Tablet	wyvern/04chameleon/Wyvern-04Chameleon-RunicTablet.jpg	default	Treasure	2	04Chameleon	88	Common-2	Action: The next game activity you perform that requires payment is free.  Runic Tablet is then given to your opponent who places it in any open Treasure position.  Runic Tablet gets discarded after its second use.				playerNTreasureHorde
04Chameleon_c89	Hidden Gold	wyvern/04chameleon/Wyvern-04Chameleon-HiddenGold.jpg	default	Treasure	0	04Chameleon	89	Common-3	On each of your Draw Phases that you begin with no gold in your gold pile, gain one gold piece from the Gold Mine.				playerNTreasureHorde
04Chameleon_c90	Flying Boulder	wyvern/04chameleon/Wyvern-04Chameleon-FlyingBoulder.jpg	default	Treasure	2	04Chameleon	90	Uncommon-3	Action: Discard Flying Boulder and place three -1 strength counters on any one face up Dragon.				playerNTreasureHorde
