databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	player	cost	mu	keywords	stat	text	flavor	rarity	number
0b1b92c6-d761-4aa8-83fc-350873c2e143	Project Babylon	netrunner-1996/core-set/Netrunner1996-CoreSet-ProjectBabylon.jpg	default	Agenda	Core Set	Core Set	playerNDeck	corp	3	0	Black Ops	1	Score 1 additional agenda point for every two advancement counters over Project Babylon's difficulty that are on Project Babylon when you score it.		Vital	
011e2cc5-1dfe-49ed-809e-bd4eceb57fcb	Security Net Optimization	netrunner-1996/core-set/Netrunner1996-CoreSet-SecurityNetOptimization.jpg	default	Agenda	Core Set	Core Set	playerNDeck	corp	5	0	Gray Ops	3	Choose a fort when you score Security Net Optimization. That fort gives all ice installed on it +1 strength.		Vital	
021db7be-99df-43a3-9f71-833ca5df8313	Security Purge	netrunner-1996/core-set/Netrunner1996-CoreSet-SecurityPurge.jpg	default	Agenda	Core Set	Core Set	playerNDeck	corp	3	0	Gray Ops	2	Show the top three cards of R&D to Runner when you score Security Purge. If any of those cards are ice, install and rez them, at no cost. Trash the rest of those cards.		Rare	
8d25c9a5-65c9-430a-892b-3a6f7082fd4a	Strike Force Kali	netrunner-1996/core-set/Netrunner1996-CoreSet-StrikeForceKali.jpg	default	Agenda	Core Set	Core Set	playerNDeck	corp	6	0	Asset	3	A: Do 2 meat damage. Use this ability only if Runner is tagged.		Rare	
8b6413a8-6656-4c62-bc1a-4bde77ec55d2	Subsidiary Branch	netrunner-1996/core-set/Netrunner1996-CoreSet-SubsidiaryBranch.jpg	default	Agenda	Core Set	Core Set	playerNDeck	corp	6	0	Gray Ops	1	Gain an action during each of your turns.		Vital	
d623ba28-723a-4aeb-a639-13c5e7ad0f3a	Superior Net Barriers	netrunner-1996/core-set/Netrunner1996-CoreSet-SuperiorNetBarriers.jpg	default	Agenda	Core Set	Core Set	playerNDeck	corp	6	0	Research	3	All walls have +1 strength. When you score Superior Net Barriers, reveal as many walls as you wish. Then, gain [1] for each revealed or rezzed wall.		Rare	
1fe116f0-3701-439e-a01d-75fa99db1ade	Tycho Extension	netrunner-1996/core-set/Netrunner1996-CoreSet-TychoExtension.jpg	default	Agenda	Core Set	Core Set	playerNDeck	corp	4	0	Asset-Banned	4			Vital	
5e1e44e3-89aa-428e-b5fa-14bba988dd63	Asp	netrunner-1996/core-set/Netrunner1996-CoreSet-Asp.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	4	0	Sentry-Flatline	4	@ Trace 5-If trace is successful, end the run, and Runner cannot run again until Runner takes an action to pay [1].		Common	
da29a22f-96c1-4b68-b8cd-e2b8397c74e0	Ball and Chain	netrunner-1996/core-set/Netrunner1996-CoreSet-BallAndChain.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	2	0	Code Gate	5	@ For the remainder of the run, Runner must pay [2] when encountering a piece of ice, in addition to any other costs, or end the run.		Uncommon	
619d31c7-2925-434a-9e58-295b39eebe96	Banpei	netrunner-1996/core-set/Netrunner1996-CoreSet-Banpei.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	4	0	Sentry-Killer	0	@ Trash a program.@ End the run.		Common	
856db093-6b22-4fd1-a28a-4c5538ea23ce	Bolter Cluster	netrunner-1996/core-set/Netrunner1996-CoreSet-BolterCluster.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	7	0	Sentry-AP-Hellbolt	4	@ Do 4 Net damage.@ Runner cannot break any subroutines of the next piece of ice encountered during the run.		Common	
9e2f2e6b-d152-455a-89b4-70f4594d1c4e	Canis Major	netrunner-1996/core-set/Netrunner1996-CoreSet-CanisMajor.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	0	0	Sentry-Watchdog	4	@ For the remainder of the run, all further ice is encountered at +2 strength.		Uncommon	
1cc00afb-aba9-497b-8166-8233d212d8a5	Canis Minor	netrunner-1996/core-set/Netrunner1996-CoreSet-CanisMinor.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	0	0	Sentry-Watchdog	5	@ For the remainder of the run, all further ice is encountered at +1 strength.		Uncommon	
55701d77-7a54-4bcc-ab3a-6e21192a8cff	Cerberus	netrunner-1996/core-set/Netrunner1996-CoreSet-Cerberus.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	11	0	Sentry-Black Ice-AP-Hellhound	5	@ Do 3 Net damage.@ Trace 5-If trace is successful, give Runner a Cerberus counter. Each Cerberus counter does 2 Net damage at the start of each run. Runner may remove a Cerberus counter by taking an action to spend [4].@ End the run.		Common	
d047307c-56df-47d3-ad09-b1787fe146e2	Cinderella	netrunner-1996/core-set/Netrunner1996-CoreSet-Cinderella.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	8	0	Sentry-Black Ice-AP-Firestarter	6	@ Trace 6-If trace is successful, end the run, trash a piece of hardware, and do 2 meat damage. This damage cannot be prevented.		Uncommon	
c8d67d7d-8a73-4658-a138-231d681e5a1b	Code Corpse	netrunner-1996/core-set/Netrunner1996-CoreSet-CodeCorpse.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	10	0	Sentry-Black Ice-AP-Zombie	5	@ Do 1 brain damage.@ Do 1 brain damage.@  End the run.		Uncommon	
0f493d5f-84c4-4bea-ad03-a2a68a59eab9	Cortical Scanner	netrunner-1996/core-set/Netrunner1996-CoreSet-CorticalScanner.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	7	0	Code Gate	3	@ End the run.@ End the run.@ End the run.		Rare	
da1b3988-129b-494f-a04a-97f806fc109b	Cortical Scrub	netrunner-1996/core-set/Netrunner1996-CoreSet-CorticalScrub.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	7	0	Sentry-Black Ice-AP-Brainwipe	3	@ Do 1 brain damage.@ End the run.		Common	
bfcc5ecf-c4f5-47cb-b1ae-9b4e714e59f3	Crystal Wall	netrunner-1996/core-set/Netrunner1996-CoreSet-CrystalWall.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	4	0	Wall	3	@ End the run.		Common	
c1129f58-dbc4-4b89-8761-64e7882a8eb7	D'Arc Knight	netrunner-1996/core-set/Netrunner1996-CoreSet-DArcKnight.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	6	0	Sentry-Killer	2	@ Trash a program.@ End the run.		Common	
0317a9cf-db56-4719-9d91-3cd18c960803	Data Darts	netrunner-1996/core-set/Netrunner1996-CoreSet-DataDarts.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	5	0	Sentry-AP-Hellbolt	3	@ Do 3 Net damage.@ Runner cannot break any subroutines of the next piece of ice encountered during the run.		Uncommon	
789cc9fd-c638-49ef-a400-7b658b08685f	Data Naga	netrunner-1996/core-set/Netrunner1996-CoreSet-DataNaga.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	9	0	Sentry-Killer	5	@ Trash a program.@ End the run.		Uncommon	
f3a8b3bf-3b67-49c7-b828-b41070740214	Data Raven	netrunner-1996/core-set/Netrunner1996-CoreSet-DataRaven.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	5	0	Sentry	5	@ Trace 5 -If trace is successful, give Runner a tag and a Data Raven counter. Each Data Raven counter gives Runner a tag at the start of each of his or her turns. Runner may remove a Data Raven counter by taking an action to pay [1].		Uncommon	
8702c80e-84b5-4439-89b1-6767379d03c2	Data Wall	netrunner-1996/core-set/Netrunner1996-CoreSet-DataWall.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	1	0	Wall	0	@ End the run.		Common	
5a5a8aa2-b043-4d44-8812-2cdf33ef0f9c	Data Wall 2.0	netrunner-1996/core-set/Netrunner1996-CoreSet-DataWall20.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	2	0	Wall	1	@ End the run.		Common	
5603f267-61f1-4684-9ae6-8649a273cf8f	Endless Corridor	netrunner-1996/core-set/Netrunner1996-CoreSet-EndlessCorridor.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	4	0	Code Gate	2	@ End the run.@ End the run.		Rare	
a7d2553a-417f-484e-95e7-a32bc2a4c768	Fang	netrunner-1996/core-set/Netrunner1996-CoreSet-Fang.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	5	0	Sentry-Pit Bull	4	@ Trace 4-If trace is successful, end the run, and Runner cannot run again until Runner takes an action to pay [2].		Common	
0f290a3c-8f20-4e8f-b3df-39b1b097e439	Fang 2.0	netrunner-1996/core-set/Netrunner1996-CoreSet-Fang20.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	6	0	Sentry-Pit Bull	5	@ Trace 5-If trace is successful, end the run, and Runner cannot run again until Runner takes an action to pay [2].		Common	
35c3d1bb-2cd1-4b05-bcf5-e76c65b4a37d	Fatal Attractor	netrunner-1996/core-set/Netrunner1996-CoreSet-FatalAttractor.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	1	0	Sentry-Black Ice-AP	4	@ The next time Runner encounters a piece of ice during the run, do 3 Net damage unless Runner breaks all subroutines of that piece of ice.		Rare	
503f0967-6270-45f0-a0cb-5b78d28bdb00	Fetch 4.0.1	netrunner-1996/core-set/Netrunner1996-CoreSet-Fetch401.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	0	0	Sentry-Bloodhound	3	@ Trace 3-If trace is successful, give Runner a tag.		Common	
3d6a3768-f3da-452e-9bb3-9fc06349d064	Filter	netrunner-1996/core-set/Netrunner1996-CoreSet-Filter.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	0	0	Code Gate	0	@ End the run.		Common	
9acbcf66-b56b-4508-bca8-646295ed5e36	Fire Wall	netrunner-1996/core-set/Netrunner1996-CoreSet-FireWall.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	5	0	Wall	4	@ End the run.		Common	
eabfe52b-d2fa-412c-bf1b-c5af6d53d945	Fragmentation Storm	netrunner-1996/core-set/Netrunner1996-CoreSet-FragmentationStorm.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	6	0	Sentry-Flatline	4	@ Trace 4-If trace is successful, end the run and trash a program, and Runner cannot run again until Runner takes an action to pay [1].		Uncommon	
7de0f60d-d549-4648-b8a5-be922ee56851	Haunting Inquisition	netrunner-1996/core-set/Netrunner1996-CoreSet-HauntingInquisition.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	8	0	Code Gate	6	@ Runner cannot make another run during his or her next six actions.@ End the run.		Rare	
18af6f18-20f3-40ea-ab6b-48551e2fe9e6	Homewrecker	netrunner-1996/core-set/Netrunner1996-CoreSet-Homewrecker.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	7	0	Sentry-Black Ice-AP-Firestarter	5	@ Trace 5-If trace is successful, end the run, trash a piece of hardware, and do 2 meat damage. This damage cannot be prevented.		Common	
cde4ed13-3fc4-4054-a887-7d6ff8befbc0	Hunter	netrunner-1996/core-set/Netrunner1996-CoreSet-Hunter.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	2	0	Sentry-Bloodhound	5	@ Trace 5-If trace is succesful, give Runner a tag.		Uncommon	
add93be1-f428-4770-8f42-793f70aeb8bb	Ice Pick Willie	netrunner-1996/core-set/Netrunner1996-CoreSet-IcePickWillie.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	5	0	Sentry-Killer	1	@ Trash a program.@ End the run.		Common	
d6e888c1-43ed-4102-8e4a-e53ab5efb67c	Jack Attack	netrunner-1996/core-set/Netrunner1996-CoreSet-JackAttack.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	3	0	Sentry-AP	3	@ For the remainder of the run, Runner cannot jack out.@ Trace 5-If trace is successful, give Runner a tag.		Uncommon	
1f681197-fee7-4b1d-a619-361bb88f2d2c	Keeper	netrunner-1996/core-set/Netrunner1996-CoreSet-Keeper.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	4	0	Code Gate	4	@ End the run.		Common	
6789318d-a0d8-4d4d-bb78-be539bc81de9	Laser Wire	netrunner-1996/core-set/Netrunner1996-CoreSet-LaserWire.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	4	0	Wall	2	@ Do 1 Net damage.@ End the run.		Rare	
889e793a-0b2d-4408-b894-175649bb1560	Liche	netrunner-1996/core-set/Netrunner1996-CoreSet-Liche.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	14	0	Sentry-Black Ice-AP	6	@ Do 1 brain damage.@ Do 1 brain damage.@ Do 1 brain damage.@ End the run.		Uncommon	
05dc8c06-e801-4bee-9b01-1b5c47d5a8f6	Mastiff	netrunner-1996/core-set/Netrunner1996-CoreSet-Mastiff.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	12	0	Sentry-Black Ice-AP-Hellhound-Watchdog	5	@ Do 1 brain damage.@ Do 1 Net damage.@ For the remainder of the run, all ice is encountered at +1 strength.@ Trace 5-If trace is successful, give Runner a Mastiff counter. Each Mastiff counter does 1 brain damage at the start of each run. Runner may removove a Mastiff counter by taking an action to spend[4]. @ End the run		Uncommon	
a0bd6839-5c54-4258-8f2a-2e5e4d1f977d	Mazer	netrunner-1996/core-set/Netrunner1996-CoreSet-Mazer.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	5	0	Code Gate	5	@ End the run.		Uncommon	
99c59918-1957-4ed9-a1e0-d627eba65e03	Nerve Labyrinth	netrunner-1996/core-set/Netrunner1996-CoreSet-NerveLabyrinth.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	6	0	Code Gate	4	@ Do 2 Net damage.@ End the run.		Rare	
dd86abe8-e3b7-455e-ac90-cbf0d09d3c26	Neural Blade	netrunner-1996/core-set/Netrunner1996-CoreSet-NeuralBlade.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	4	0	Sentry-AP-Sword	4	@ Do 1 Net damage.@ Runner cannot break any subroutines of the next piece of ice encountered during the run.		Common	
a5171157-2f02-493c-8201-6e8927664164	PI in the 'Face	netrunner-1996/core-set/Netrunner1996-CoreSet-PIInTheFace.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	5	0	Sentry-DecKrash	3	@ End the run.		Common	
96f11d49-434d-4f52-b144-cd8346929e30	Pocket Virtual Reality	netrunner-1996/core-set/Netrunner1996-CoreSet-PocketVirtualReality.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	7	0	Sentry	4	@ Trace 6-If trace is successful, give Runner a tag.@ Trace 6 - If trace is successful, give Runner a tag. Whenever Pocket Virtual Reality is encountered, gain [4]. Use these bits only to pay for the above traces. When the encounter ends, return to the bank any of the [4] you did not spend.		Uncommon	
f97a4334-69ee-4cb6-b2d4-0caaee2497b2	Quandary	netrunner-1996/core-set/Netrunner1996-CoreSet-Quandary.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	2	0	Code Gate	2	@ End the run.		Common	
ad846d88-b512-4521-b27d-d92d3f8052ba	Razor Wire	netrunner-1996/core-set/Netrunner1996-CoreSet-RazorWire.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	6	0	Wall	3	@ Do 2 Net damage.@ End the run.		Rare	
1d97c3d9-2f3f-44a2-a939-75d4dee67760	Reinforced Wall	netrunner-1996/core-set/Netrunner1996-CoreSet-ReinforcedWall.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	8	0	Wall	4	@ End the run.@ End the run.		Rare	
784693e7-b1eb-47b4-a9d1-a7ed097cef6b	Rex	netrunner-1996/core-set/Netrunner1996-CoreSet-Rex.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	4	0	Sentry-Pit Bull	3	@ Trace 3-If trace is successful, end the run, and Runner cannot run again until Runner takes an action to pay [2].		Common	
3d790e3a-7c1e-4971-94e8-fcadb308fe82	Rock is Strong	netrunner-1996/core-set/Netrunner1996-CoreSet-RockIsStrong.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	6	0	Wall	5	@ End the run.		Uncommon	
e7b26a5c-2c51-4c35-9d21-34ca77b82211	Scramble	netrunner-1996/core-set/Netrunner1996-CoreSet-Scramble.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	3	0	Code Gate	3	@ End the run.		Common	
b09464a3-31f4-4f37-8391-07eaf40a888f	Sentinels Prime	netrunner-1996/core-set/Netrunner1996-CoreSet-SentinelsPrime.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	8	0	Sentry-Killer	4	@ Trash a program.@ End the run.		Uncommon	
0613ca4f-4588-4e76-abf8-0065b9a955ab	Shock.r	netrunner-1996/core-set/Netrunner1996-CoreSet-ShockR.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	1	0	Sentry-AP-Stun	3	@ Runner cannot break any subroutines of the next piece of ice encountered during the run, and cannot jack out until after that encounter.		Uncommon	
b11fde47-45bf-41b7-83d3-85ea2555f299	Shotgun Wire	netrunner-1996/core-set/Netrunner1996-CoreSet-ShotgunWire.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	8	0	Wall	5	@ Do 2 Net damage.@ End the run.		Rare	
7e2e85d1-49cb-4b11-b1b8-846e5d0120d5	Sleeper	netrunner-1996/core-set/Netrunner1996-CoreSet-Sleeper.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	1	0	Code Gate	1	@ End the run.		Common	
901547b2-eae1-43ae-b764-c70623a6c54f	TKO 2.0	netrunner-1996/core-set/Netrunner1996-CoreSet-TKO20.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	7	0	Sentry-AP-Knockout	4	@ End the run, and Runner forgoes his or her next action.		Common	
4db7976c-72bc-4f22-8158-d77aaf8de56b	Too Many Doors	netrunner-1996/core-set/Netrunner1996-CoreSet-TooManyDoors.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	1	0	Sentry	3	@ Secretly spend [0], [1], or [2]   Runner does the same. Then you and Runner reveal how much each of you spent. End the run unless you spent as many bits as Runner spent.		Rare	
17f95df9-f238-4e57-9e84-f771013585b5	Triggerman	netrunner-1996/core-set/Netrunner1996-CoreSet-Triggerman.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	7	0	Sentry-Killer	3	@ Trash a program.@ End the run.		Common	
4d4b8bc5-e77d-442c-b7f2-e1e880fa8efa	Tutor	netrunner-1996/core-set/Netrunner1996-CoreSet-Tutor.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	4	0	Code Gate	5	@ For the remainder of the run, all ice encountered has an additional subroutine, @ End the run, after all other subroutines.		Rare	
53128597-bf82-49d8-adfd-8604b63fc89c	Vacuum Link	netrunner-1996/core-set/Netrunner1996-CoreSet-VacuumLink.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	3	0	Sentry-Random	5	@ Roll a die. If you roll a 1, 2, or 3, Runner resumes the run from that many pieces of rezzed ice back, or jacks out. If there are not that many pieces of ice, Runner returns to the first piece of ice.		Rare	
d6a3a96d-6749-4648-a4c8-519c06a8abdb	Viral 15	netrunner-1996/core-set/Netrunner1996-CoreSet-Viral15.jpg	default	Ice	Core Set	Core Set	playerNDeck	corp	5	0	Sentry	3	@ For the remainder of the run, Runner must pay [1] to jack out, in addition to any other costs.@ For the remainder of the run, Runner trashes an installed program after passing each piece of rezzed, including Viral 15, unless Runner jacks out.		Uncommon	
