databaseId	name	imageUrl	cardBack	type	subtype	faction	unique	cost	terror	combat	arcane	investigation	skill	text	errata	restricted	cycle	packName	set	edition	loadGroupId
Core_Core102	Servant from Out of Time	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-ServantFromOutOfTime.jpg	default	Character	Cultist	Yog-Sothoth		0	2				1	Forced Response: After Servant from Out of Time enters play, sacrifice a resource from one of your domains, if able.			Core	Core	Core	LCG	playerNDeck
Core_Core103	Son of Yeb	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-SonOfYeb.jpg	default	Character	Cultist	Yog-Sothoth		2		1			2	Son of Yeb gains C for each Cultist character you control.			Core	Core	Core	LCG	playerNDeck
Core_Core104	Living Mummy	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-LivingMummy.jpg	default	Character	Monster	Yog-Sothoth		4		2	1		4	Forced Response: After Living Mummy enters your discard pile from play, wound all characters.			Core	Core	Core	LCG	playerNDeck
Core_Core105	Fishers from Outside	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-FishersFromOutside.jpg	default	Character	Servitor	Yog-Sothoth		3	1	1			2	Forced Response: After Fishers from Outside enters play, choose an exhausted character. Return that character to its owner's hand.			Core	Core	Core	LCG	playerNDeck
Core_Core106	Cannibal Ghast	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-CannibalGhast.jpg	default	Character	Monster	Yog-Sothoth		1	2				4	Cannibal Ghast cannot commit to stories on your turn.			Core	Core	Core	LCG	playerNDeck
Core_Core107	Spell-bound Shoggoth	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-SpellBoundShoggoth.jpg	default	Character	Servitor	Yog-Sothoth		3	2	1			3	All other characters get -1 skill.			Core	Core	Core	LCG	playerNDeck
Core_Core108	Arcane Initiate	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-ArcaneInitiate.jpg	default	Character	Cultist	Yog-Sothoth		1			1		1	Villainous. Willpower.			Core	Core	Core	LCG	playerNDeck
Core_Core109	Guardian Elder Thing	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-GuardianElderThing.jpg	default	Character	Independent	Yog-Sothoth		5			3		3	Toughness +2. While Guardian Elder Thing is committed to a story, it gains: "Action: Pay 2 to wound all characters committed to this story."			Core	Core	Core	LCG	playerNDeck
Core_Core110-E	Hound of Tindalos	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-HoundOfTindalos.jpg	default	Character	Independent	Yog-Sothoth		4		2	2		2	Fast. Action: Attach Hound of Tindalos to a character. While Hound of Tindalos is attached, attached character gets -4 skill. Action: pay 1 to unattach Hound of Tindalos.	E		Core	Core	Core	LCG	playerNDeck
Core_Core111	Disciple of the Gate	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-DiscipleOfTheGate.jpg	default	Character	Cultist	Yog-Sothoth		2		2			X	Villainous. X is at all times equal to the number of [Yog-Sothoth] characters in play.			Core	Core	Core	LCG	playerNDeck
Core_Core112	Servant of Nodens	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-ServantOfNodens.jpg	default	Character	Servitor	Yog-Sothoth		2	1	2			2				Core	Core	Core	LCG	playerNDeck
Core_Core113	Forbidden Shrine	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-ForbiddenShrine.jpg	default	Support	Location	Yog-Sothoth		1						Your characters get +1 skill while committed to a story.			Core	Core	Core	LCG	playerNDeck
Core_Core114	Blackmoor Estate	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-BlackmoorEstate.jpg	default	Support	Location	Yog-Sothoth		3						Action: Exhaust and pay X to discard the top X cards of a player�s deck.			Core	Core	Core	LCG	playerNDeck
Core_Core115	Journey to the Other Side	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-JourneyToTheOtherSide.jpg	default	Event	Spell	Yog-Sothoth		1						Action: Look at the top 5 cards of your deck, then put them back in any order. If you overpaid for Journey to the Other Side, you may put one of those cards into your hand.			Core	Core	Core	LCG	playerNDeck
Core_Core116	Opening the Limbo Gate	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-OpeningTheLimboGate.jpg	default	Event	Spell	Yog-Sothoth		4						Play during your operations phase. Action: Choose and put into play one character from each player's discard pile.			Core	Core	Core	LCG	playerNDeck
Core_Core117	A Single Glimpse	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-ASingleGlimpse.jpg	default	Event	Spell	Yog-Sothoth		2						Play during your operations phase. Action: Choose an opponent. That opponent must sacrifice a character, if able.			Core	Core	Core	LCG	playerNDeck
Core_Core118	Gathering at the Stones	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-GatheringAtTheStones.jpg	default	Event		Yog-Sothoth		2						Play during your operations phase. Action: Choose a card in your discard pile and put it into your hand.			Core	Core	Core	LCG	playerNDeck
Core_Core119	Unspeakable Resurrection	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-UnspeakableResurrection.jpg	default	Event	Spell	Yog-Sothoth		X						Action: Choose a character in your discard pile with cost X or lower. Put that character into play.			Core	Core	Core	LCG	playerNDeck
Core_Core120	Dampen Light	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-DampenLight.jpg	default	Event	Spell	Yog-Sothoth		1						Action: Until the end of the phase, raise the cost to play cards by 1.			Core	Core	Core	LCG	playerNDeck
Core_Core121	Shub-Niggurath, The All Mother	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-ShubNiggurathTheAllMother.jpg	default	Character	Ancient One	Shub-Niggurath	*	7	3	1	1		7	Villainous. Invulnerability. Action: Pay 3 to search your deck for a Dark Young character and put that character into play. Then shuffle your deck.			Core	Core	Core	LCG	playerNDeck
Core_Core122	Y'Golonac, The Obscenity	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-YGolonacTheObscenity.jpg	default	Character	Ancient One	Shub-Niggurath	*	4	2	1	1		4	Villainous. Invulnerability. Action: Pay 1 to choose and ready a character. That character must commit to the same story as Y'Golonac, if able.			Core	Core	Core	LCG	playerNDeck
Core_Core123	Priestess of Bubastis	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-PriestessOfBubastis.jpg	default	Character	Cultist	Shub-Niggurath		1					1	Action: Exhaust to lower the cost of the next [Shub-Niggurath] character you play this phase by 1 (to a minimum of 1).			Core	Core	Core	LCG	playerNDeck
Core_Core124-E	Slavering Gug	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-SlaveringGug.jpg	default	Character	Monster	Shub-Niggurath		5		3			4	Action: Pay 4 to choose and wound a character.	E		Core	Core	Core	LCG	playerNDeck
Core_Core125	Forest Sister	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-ForestSister.jpg	default	Character	Cultist	Shub-Niggurath		2	1				2	Disrupt: Pay 1 to cancel a wound to Forest Sister.			Core	Core	Core	LCG	playerNDeck
Core_Core126	Ancient Guardian	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-AncientGuardian.jpg	default	Character	Servitor. Dark Young	Shub-Niggurath		4	2	2			3	Action: Pay 1 to choose and ready an exhausted character or support card you control.			Core	Core	Core	LCG	playerNDeck
Core_Core127	Small Ghouls	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-SmallGhouls.jpg	default	Character	Monster	Shub-Niggurath		5	2	2			6	Forced Response: After Small Ghouls enters play, put 3 cards from your discard pile on the bottom of your deck in any order, if able.			Core	Core	Core	LCG	playerNDeck
Core_Core128	Watcher of the Woods	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-WatcherOfTheWoods.jpg	default	Character	Dark Young	Shub-Niggurath		3	1	1	1		3	Watcher of the Woods enters play exhausted if you control no support cards.			Core	Core	Core	LCG	playerNDeck
Core_Core129	Mi-Go Scout	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-MiGoScout.jpg	default	Character	Mi-Go	Shub-Niggurath		3		2			3	All Mi-Go characters gain an I icon.			Core	Core	Core	LCG	playerNDeck
Core_Core130	Mi-Go Warrior	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-MiGoWarrior.jpg	default	Character	Mi-Go	Shub-Niggurath		3		1			3	Disrupt: Exhaust to cancel 1 wound to a character.			Core	Core	Core	LCG	playerNDeck
Core_Core131	Hungry Dark Young	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-HungryDarkYoung.jpg	default	Character	Servitor. Dark Young	Shub-Niggurath		3	1	1			2	Response: After Hungry Dark Young enters play, put into play from your hand or discard pile a character with printed cost 2 or lower.			Core	Core	Core	LCG	playerNDeck
Core_Core132	Degenerate Ghoul	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-DegenerateGhoul.jpg	default	Character	Independent	Shub-Niggurath		1	1	1			0				Core	Core	Core	LCG	playerNDeck
Core_Core133	Shadowed Woods	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-ShadowedWoods.jpg	default	Support	Location	Shub-Niggurath		1						Response: After you play a [Shub-Niggurath] character from your hand, pay X to choose and return a character with cost X or lower from your discard pile to your hand.			Core	Core	Core	LCG	playerNDeck
Core_Core134	Ghoul Taint	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-GhoulTaint.jpg	default	Support	Attachment. Curse	Shub-Niggurath		1						Attach to a character. Attached character cannot commit to a story on its controller's turn.			Core	Core	Core	LCG	playerNDeck
Core_Core135	Altar of the Blessed	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-AltarOfTheBlessed.jpg	default	Support	Location	Shub-Niggurath		1						Characters you control get +1 skill.			Core	Core	Core	LCG	playerNDeck
Core_Core136	Regeneration	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-Regeneration.jpg	default	Event		Shub-Niggurath		1						Disrupt: Cancel 1 wound to a character you control.			Core	Core	Core	LCG	playerNDeck
Core_Core137	Burrowing Beneath	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-BurrowingBeneath.jpg	default	Event		Shub-Niggurath		2						Action: Choose and destroy a support card.			Core	Core	Core	LCG	playerNDeck
Core_Core138	Horrid Mutation	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-HorridMutation.jpg	default	Event		Shub-Niggurath		1						Action: Until the end of the phase, each committed character you control gains a T icon.			Core	Core	Core	LCG	playerNDeck
Core_Core139	Bred to Survive	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-BredToSurvive.jpg	default	Event		Shub-Niggurath		2						Action: Until the end of the phase, your characters gain Invulnerability.			Core	Core	Core	LCG	playerNDeck
Core_Core140-R	Shocking Transformation	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-ShockingTransformation.jpg	default	Event		Shub-Niggurath		3						Action: Sacrifice one of your characters to search your deck for a non-Ancient One character and put it into play. Then, shuffle your deck.		R	Core	Core	Core	LCG	playerNDeck
Core_Core141	Mystic Bounty Hunter	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-MysticBountyHunter.jpg	default	Character	Sorcerer	Neutral		3		2		1	3	Action: Sacrifice Mystic Bounty Hunter to return to their owners' hands all Attachment cards in all discard piles.			Core	Core	Core	LCG	playerNDeck
Core_Core142	Freelance Agent	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-FreelanceAgent.jpg	default	Character	Investigator	Neutral		3		2			3	Fast. While Freelance Agent is committed to a story, it gains CC for each character with lower skill committed by your opponents.			Core	Core	Core	LCG	playerNDeck
Core_Core143	.45 Pistols	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-45Pistols.jpg	default	Support	Attachment. Item. Weapon	Neutral		0						Attach to a character. Attached character gains a C icon.			Core	Core	Core	LCG	playerNDeck
Core_Core144	Political Demonstration	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-PoliticalDemonstration.jpg	default	Event		Neutral		0						Response: After you win an icon struggle by at least 2 icons, choose and destroy a support card.			Core	Core	Core	LCG	playerNDeck
Core_Core145	Overzealous Initiate	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-OverzealousInitiate.jpg	default	Character	Cultist	Neutral		2			2		2	Action: Sacrifice Overzealous Initiate to put the top card of your deck into play, face down, as a domain.			Core	Core	Core	LCG	playerNDeck
Core_Core146	Arkham Asylum	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-ArkhamAsylum.jpg	default	Support	Location	Neutral		2						Action: Pay 1 to choose an insane character. Restore and ready that character.			Core	Core	Core	LCG	playerNDeck
Core_Core147	Moving the Scenery	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-MovingTheScenery.jpg	default	Event		Neutral		2						Response: After you win an icon struggle by at least 2 icons, move a success token from one side of a story to another.			Core	Core	Core	LCG	playerNDeck
Core_Core148	Military Advisor	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-MilitaryAdvisor.jpg	default	Character	Government	Neutral		4		1		1	5	Toughness +2. Response: After Military Advisor is wounded, pay 2 to choose and wound a character with skill lower than Military Advisor.			Core	Core	Core	LCG	playerNDeck
Core_Core149-E	Serpent from Yoth	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-SerpentFromYoth.jpg	default	Character	Monster	Neutral		4	1	1			2	Forced Response: After Serpent from Yoth enters your discard pile, each opponent must choose and sacrifice a character.	E		Core	Core	Core	LCG	playerNDeck
Core_Core150	Tcho-Tcho Talisman	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-TchoTchoTalisman.jpg	default	Support	Attachment. Item	Neutral		1						Attach to a character you control. Attached character gains TT. Response: After Tcho-Tcho Talisman is placed into any discard pile from play, pay 1 to return it to its owner's hand.			Core	Core	Core	LCG	playerNDeck
Core_Core151	Inside Information	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-InsideInformation.jpg	default	Event		Neutral		2						Action: Choose a story. Until the end of the phase, that story loses a struggle icon of your choice.			Core	Core	Core	LCG	playerNDeck
Core_Core152	Dabbler in the Unknown	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-DabblerInTheUnknown.jpg	default	Character	Cultist	Neutral		1					1	Action: Sacrifice Dabbler in the Unknown to put a success token on a story card with no success tokens.			Core	Core	Core	LCG	playerNDeck
Core_Core153	Gentleman's Club	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-GentlemansClub.jpg	default	Support	Location	Neutral		2						Action: Exhaust and pay 2 to draw a card.			Core	Core	Core	LCG	playerNDeck
Core_Core154	Eldritch Nexus	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-EldritchNexus.jpg	default	Event		Neutral		1						Action: Gain a Domain, then attach the top card of your deck to it as a resource.			Core	Core	Core	LCG	playerNDeck
Core_Core155	The Bootleg Whiskey Cover-Up	call-of-cthulhu-lcg/core/CallOfCthulhuLcg-Core-TheBootlegWhiskeyCoverUp.png	default	Conspiracy		Neutral		1	1	1	1	1		Treat all characters committed to this story as if their text boxes were blank.			Core	Core	Core	LCG	playerNDeck
FL_FL001	Shadow Team	call-of-cthulhu-lcg/spawn-of-madness/CallOfCthulhuLcg-SpawnOfMadness-ShadowTeam.jpg	default	Character	Government	Agency		3		CC			2	Each character controlled by an opponent loses C.			Forgotten Lore	Spawn of Madness	FL	LCG	playerNDeck
FL_FL002	Torch the Joint!	call-of-cthulhu-lcg/spawn-of-madness/CallOfCthulhuLcg-SpawnOfMadness-TorchTheJoint.jpg	default	Event		Agency		2						Play during your operations phase. Action: Choose and destroy a non-[Agency] resource or a Location support card.			Forgotten Lore	Spawn of Madness	FL	LCG	playerNDeck
FL_FL003-E	Omega Alumnus	call-of-cthulhu-lcg/spawn-of-madness/CallOfCthulhuLcg-SpawnOfMadness-OmegaAlumnus.jpg	default	Character	Sorcerer	Miskatonic University		3		2	1		3	Action: Pay 1 to choose a character. Change one of that character's I icons into an icon of your choice until the end of the phase.			Forgotten Lore	Spawn of Madness	FL	LCG	playerNDeck
FL_FL004	Unspeakable Research	call-of-cthulhu-lcg/spawn-of-madness/CallOfCthulhuLcg-SpawnOfMadness-UnspeakableResearch.jpg	default	Event	Research	Miskatonic University		4						Play during your operations phase. Action: Search your deck for a card and put it into your hand. Then, shuffle your deck.			Forgotten Lore	Spawn of Madness	FL	LCG	playerNDeck
FL_FL005	Danny O'Bannion's Crony	call-of-cthulhu-lcg/spawn-of-madness/CallOfCthulhuLcg-SpawnOfMadness-DannyOBannionsCrony.jpg	default	Character	Criminal	Syndicate		2		1			1	Action: Exhaust Danny O'Bannion's Crony to choose and ready a Criminal character other than Danny O'Bannion's Crony. Until the end of the phase, that character gains CI.			Forgotten Lore	Spawn of Madness	FL	LCG	playerNDeck
FL_FL006	Gun Runner's Club	call-of-cthulhu-lcg/spawn-of-madness/CallOfCthulhuLcg-SpawnOfMadness-GunRunnersClub.jpg	default	Support	Location	Syndicate		2						Action: Exhaust Gun Runner's Club to draw a card. Use this ability only if an opponent has more cards in hand than you.			Forgotten Lore	Spawn of Madness	FL	LCG	playerNDeck
FL_FL007	Cthuloid Spawn	call-of-cthulhu-lcg/spawn-of-madness/CallOfCthulhuLcg-SpawnOfMadness-CthuloidSpawn.jpg	default	Character	Monster	Cthulhu		3	1	1			3	Forced Response: After a story to which Cthuloid Spawn is committed resolves, destroy all committed characters.			Forgotten Lore	Spawn of Madness	FL	LCG	playerNDeck
FL_FL008	The Sleeper Awakens!	call-of-cthulhu-lcg/spawn-of-madness/CallOfCthulhuLcg-SpawnOfMadness-TheSleeperAwakens.jpg	default	Event	Disaster	Cthulhu		4						Plays during your operations phase. Action: Each player sacrifices all characters without any cards attached. Skip your story phase this turn.			Forgotten Lore	Spawn of Madness	FL	LCG	playerNDeck
FL_FL009	Obscene Byakhee	call-of-cthulhu-lcg/spawn-of-madness/CallOfCthulhuLcg-SpawnOfMadness-ObsceneByakhee.jpg	default	Character	Servitor	Hastur		4	2		1		3	Response: After Obscene Byakhee enters play, each opponent discards a card from his hand at random.			Forgotten Lore	Spawn of Madness	FL	LCG	playerNDeck
